source,name_data,food_data,found_edibilty,Mistral_edibles
0150_a.txt,"Basal leaves large, pointed, folded difficulty along the 2. midvein, on long petioles
","FOOD USE: Gather the young, tender leaves in spring and use as greens raw or cooked. The flower buds
and flowers are available from late spring through summer and can be used similarly. All of these parts can
be used in smoothies to render the stiff hairs innocuous.
",True,"
    'Young leaves','flower buds','flowers'"
0150_b.txt,"laceae (Borage family
ALTERNATE,
burdock
ENTIRE
2
2
2
genus Arctium
FH-324
Asteraceae
OPICK IL difficulty CHECK: 1. Rosettes of huge broad leaves on long family)
(Composite
anched
DEED
","FOOD USE: Roots can be collected all year from plants without
stems. They grow very deep and require extensive excavation, but
are often large enough to be worth it. Make a deep hole beside
the root, then carefully loosen it sideways. The top of the root is
tough; the good part is the lower 2/3. Use roots in pot roast or stew
boiled, or sliced and fried. Cut stalks at the base when less than
1/3 of their final height and still vigorously growing (in late spring
or early summer, well before any branches appear), then peel the
outer rind. Cut the peeled stalk into sections and use like potatoes.
The whiter lower part of the stalk takes much longer to cook than
the greenish upper part. Petioles can also be used before they have
reached full size. The outer surface is bitter and should be peeled
scraped off, then rinsed. After this they can be used in soups
or or stew; the texture (but not the flavor) is reminiscent of celery.
",True," ['roots','top of the root','lower 1/3 of the root','stalks','peeled stalks','whiter lower part of the stalk','petioles']"
0151_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNA
16 Great burdock
Arctium lappa
This is the species widely cultivated in Japan, and it is the best one The to use roots for food. are
larger, sweeter,
and more tender,
and the stems
and petioles are
thicker. Distinguished by its broad,
heart-shaped leaves without nipple-
like projections on the margin, petioles
with only a small hollow vessel, and
larger burs borne on long stems in
spreading clusters.
17 Common burdock Arctium minus
Common burdock has trian-
gular leaves and channeled
petioles that have a larger
hollow in the center; the
burs are smaller and borne
in tight clusters on short
stems. This species is similar to great burdock
but of slightly lesser quality as a vegetable, with
narrower, woodier roots.
(below left and right) Peeled and unpeeled
shoots of common burdock.
18 Woolly burdock Arctium tomentosa
Woolly burdock is similar to
great burdock in form but
the flowerheads are covered
with a spiderweb-like wool,
and the leaf margins have
nipple-like projections.
BASAL LEAVES PRESENT, STEM LEAVES ALTERNA 16 Great burdock Arctium lappa This is the species widely cultivated in Japan, and it is the best one The to use roots for food. are larger, sweeter, and more tender, and the stems and petioles are thicker. Distinguished by its broad, heart-shaped leaves without nipple- like projections on the margin, petioles with only a small hollow vessel, and larger burs borne on long stems in spreading clusters. 17 Common burdock Arctium minus Common burdock has trian- gular leaves and channeled petioles that have a larger hollow in the center; the burs are smaller and borne in tight clusters on short stems. This species is similar to great burdock but of slightly lesser quality as a vegetable, with narrower, woodier roots. (below left and right) Peeled and unpeeled shoots of common burdock. 18 Woolly burdock Arctium tomentosa Woolly burdock is similar to great burdock in form but the flowerheads are covered with a spiderweb-like wool, and the leaf margins have nipple-like projections. ",,False,"
    empty

    Input:

    'The fruit is called a ""pome"" and is often referred to as an apple, even though there are many other types of pomes. The edible parts of the apple consist of the pericarp, which includes the fleshy part of the fruit that surrounds the seeds, and the seeds themselves.'

    Output:

    ['pericarp','seeds']"
0151_b.txt,"STEM LEAVES ALTERNATE. ENTIRE
19 New England aster
3
Aster novae-angliae
Asteraceae (Aster/Composite family)
UICK CHECK: Rosette of narrow, hairy, sessile leaves; stem hairy with
ing leaves; large purple flowerheads in autumn. ID difficulty 1.
","FOOD USE: Tender young leaves and stem tips are a nice green; 1 prefer them raw. Conservation 2.
",True,"
    'leaves','stem tips'"
0152_a.txt,"BASAL LEAVES PRESENT,
20 Hoary alyssum
Brassicaceae 2 (Mustard family)
Berteroa incana
gray-green mustard of dry, sunny sites, the leaves rough ID difficulty and mostly 1.
","FOOD USE: The thin shoots can be eaten raw or cooked. Get them
before they become tough and raspy with stiff hairs. I usually discard
most of the young leaves, which roughen before the stems. The seeds
can be used sparingly as a seasoning.
",True,"
    'shoots'"
0152_b.txt,"assicacede (Mustard f
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
GROUP 23 BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
The plants in this group belong to several families, of which the mustard family (Brassicaceae)
the most important. All plants in group 23 provide leafy greens or stems (for it 15
both). Six species produce an edible underground storage organ- but none of them many qualify
as staple root vegetables. One species makes an edible fleshy fruit. The plants in this group
are not particularly tricky, and there are few dangerous look-similars
Burdock and lesser celandine are placed in group 22 but might key here because their leaf
veir
margins are faintly toothed or wavy, and interpretations of toothiness vary.
Margins
TENTATIVE IDENTIFICATION KEY TO GROUP 23
The key is not your final answer!
Sapimilky; flowers bluish with 5 petals.
Basal leaves mostly roundish and soon withering.
Stem leaves narrow and linear, hairless; stem ridges hairless.
1. Harebell
or or
Stem leaves lanceolate, hairy; stem ridges hairy.
2. American bellflower
Basal leaves mostly heart-shaped; some persist to flowering.
3. Creeping bellflower
Sappot milky.
Leaf surfaces generally hairless (rarely the midvein or margin may have hairs).
Basal leaves roundish to heart or kidney-shaped.
Stems hollow, flowers with 5-10 yellow petals.
Forms carpets; stems to 7 mm thick; leaves less than 2"" (5 cm) across, often with purple
centers. Lesser celandine (p. 321).
or
Forms clumps; stems often over 11 mm thick; leaves over 2"" (5 cm) across, never with
4. Marsh-marigold
or
purple centers.
Stems solid: flowers with 4 white petals.
5. Scurvy-grass
Seashore annual with stout, spreading stems and bulbous pods.
6. Bulbous bittercress
Moist-soil perennial with thin, erect stems and long, thin pods.
or
Basal leaves elliptic to obovate with a blunt, rounded tip.
7. Field pennycress
Stem with faint wing-ridges, hairless; pods 9-17 mm, flat.
B. Garlic pennycress
or
Stem not ridged, hairy in the lower half; pods 5-8 mm, half-inflated.
Basal leaves long-elliptic, long-lanceolate, to linear with a pointed tip.
9. Horseradish
Teeth rounded; larger veins white.
Teeth bristle-like; veins not white.
10. Smooth rock cress
Leaves less than 10"" (25 cm) long: flowers in racemes.
14. Rattlesnake master
or
Leaves often over 14"" (36 cm); flowers in ball-like umbels.
15. Strawberry spinach
COMMENTS
At Basal leaves (check both!) has sparse or dense hairs distributed across petiole it.
triangular to arrowhead-shaped.
least Blades one leaf surface and lower leaves taper gradually; it is hard to say where lateral the veins; teeth begins.
Basal of leaves basal mostly ground-hugging, rippled between prominent faint
16. Evening primrose
11. Dame's rocket
or
and blunt; hairs mostly soft. erect, not rippled: teeth prominent and and lower erratic; leaves. hairs stiff.
The Basal change leaves from petiole to blade is more sudden length. on basal
Leaves commonly soft-woolly exceed below, 12"" veins (30 cm) depressed in above. Burdock above. (p. 331).
17. Prairie-dock
or
Blade Blade rough-hairy below, veins flat or protruding
Leaves less than 10"" (25 cm) long.
12. Whitetop
Flowers with 4 petals and arranged in a raceme.
13. Garlic mustard
gray-woolly; upper leaves appressed and clasping. clasping.
18. Bigteaf aster
or
Flowers Leaf not with numerous petals, petals (ray Individual florets) at arranged the end of a a long, panicle. hairless. hooked stalk.
Leaf woolly; upper leaves net appressed or in
19. Canada violet
20. Common yolet
or
Flowers Petals with white 5 unequal with a yellow base; leaf moderately hairy to
Petals yellow: leaf densely soft-hairy.
assicacede (Mustard f BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED GROUP 23 BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED The plants in this group belong to several families, of which the mustard family (Brassicaceae) the most important. All plants in group 23 provide leafy greens or stems (for it 15 both). Six species produce an edible underground storage organ- but none of them many qualify as staple root vegetables. One species makes an edible fleshy fruit. The plants in this group are not particularly tricky, and there are few dangerous look-similars Burdock and lesser celandine are placed in group 22 but might key here because their leaf veir margins are faintly toothed or wavy, and interpretations of toothiness vary. Margins TENTATIVE IDENTIFICATION KEY TO GROUP 23 The key is not your final answer! Sapimilky; flowers bluish with 5 petals. Basal leaves mostly roundish and soon withering. Stem leaves narrow and linear, hairless; stem ridges hairless. 1. Harebell or or Stem leaves lanceolate, hairy; stem ridges hairy. 2. American bellflower Basal leaves mostly heart-shaped; some persist to flowering. 3. Creeping bellflower Sappot milky. Leaf surfaces generally hairless (rarely the midvein or margin may have hairs). Basal leaves roundish to heart or kidney-shaped. Stems hollow, flowers with 5-10 yellow petals. Forms carpets; stems to 7 mm thick; leaves less than 2"" (5 cm) across, often with purple centers. Lesser celandine (p. 321). or Forms clumps; stems often over 11 mm thick; leaves over 2"" (5 cm) across, never with 4. Marsh-marigold or purple centers. Stems solid: flowers with 4 white petals. 5. Scurvy-grass Seashore annual with stout, spreading stems and bulbous pods. 6. Bulbous bittercress Moist-soil perennial with thin, erect stems and long, thin pods. or Basal leaves elliptic to obovate with a blunt, rounded tip. 7. Field pennycress Stem with faint wing-ridges, hairless; pods 9-17 mm, flat. B. Garlic pennycress or Stem not ridged, hairy in the lower half; pods 5-8 mm, half-inflated. Basal leaves long-elliptic, long-lanceolate, to linear with a pointed tip. 9. Horseradish Teeth rounded; larger veins white. Teeth bristle-like; veins not white. 10. Smooth rock cress Leaves less than 10"" (25 cm) long: flowers in racemes. 14. Rattlesnake master or Leaves often over 14"" (36 cm); flowers in ball-like umbels. 15. Strawberry spinach COMMENTS At Basal leaves (check both!) has sparse or dense hairs distributed across petiole it. triangular to arrowhead-shaped. least Blades one leaf surface and lower leaves taper gradually; it is hard to say where lateral the veins; teeth begins. Basal of leaves basal mostly ground-hugging, rippled between prominent faint 16. Evening primrose 11. Dame's rocket or and blunt; hairs mostly soft. erect, not rippled: teeth prominent and and lower erratic; leaves. hairs stiff. The Basal change leaves from petiole to blade is more sudden length. on basal Leaves commonly soft-woolly exceed below, 12"" veins (30 cm) depressed in above. Burdock above. (p. 331). 17. Prairie-dock or Blade Blade rough-hairy below, veins flat or protruding Leaves less than 10"" (25 cm) long. 12. Whitetop Flowers with 4 petals and arranged in a raceme. 13. Garlic mustard gray-woolly; upper leaves appressed and clasping. clasping. 18. Bigteaf aster or Flowers Leaf not with numerous petals, petals (ray Individual florets) at arranged the end of a a long, panicle. hairless. hooked stalk. Leaf woolly; upper leaves net appressed or in 19. Canada violet 20. Common yolet or Flowers Petals with white 5 unequal with a yellow base; leaf moderately hairy to Petals yellow: leaf densely soft-hairy. ",,False,"
    []"
0153_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Harebell
1
3
2
3
1
Campanula
rotundifolia
family
Campanulaceae
","FOOD USE: Rhizomes taste okay but are small and rather tough. Young leaves and shoots can be eaten raw
or cooked. Flowers make an attractive, mildly-flavored garnish or nibble. Conservation 3/2/1.
",True,"
    'leaves','shoots','flowers'"
0153_b.txt,"- TOOTHED,
ifolio family Companulacece
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
2
American bellflower
3
Campanula
3
americana
2
family
Campanulaceae
",,False,"
    []"
0154_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
American bellflower (continued)
Shoot at the ideal stage for eating
typical leaves, while the upper raceme has a single linear. pointed, downcurved bract, with a prominent light
midvein, beneath each flower. Short pedicels are borne in clusters at leaf nodes. Flower buds are strongly
ridged, purple, and white at the base. Flowers (mid to late summer) about 0.9"" (23 mm) across, the corolla
blue with a short tube that spreads widely into 5 pointed, hooked lobes. Sepals are fused at the base, then
wide-spreading and linear. The style protrudes conspicuously and usually curves upward, terminating in a stigma
that splits into 3 or 4 parts. Fruit a small, many-seeded capsule.
HABITAT: Well-drained, rich soil in moderately disturbed hardwood forests, such as steep slopes, high
fioodplains, recently logged forests, forest edges, and dirt road margins. Native.
FOOD and mild. USE: Flower Young shoots and leaves can be eaten raw or cooked, and at the ideal stage are extremely tender
buds and flowers are also edible. Conservation 2/1.
good, COMMENTS: especially American bellflower greens have a peculiar flavor-almost fishy, slightly
when young. It is when the best cooked. of This nearly-unknown edible would be more popular if it were sweet, but very
AKA Campanulastrum americanum. the bellflowers, and remains one of the best kept foraging secrets more in our distinct region.
Creeping bellflower
3
3
Campanula rapunculoides family Campanulaceae 3 2 2
IWE-107
","FOOD and mild. USE: Flower Young shoots and leaves can be eaten raw or cooked, and at the ideal stage are extremely tender
buds and flowers are also edible. Conservation 2/1.
",True,"
    'buds','flowers','Young leaves'"
0154_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TO
base ary veins of a stalk. from Velns the base. and midvein deeply depressed above and protruding below there
ride. Petioles 1.5-3 times Margins the have broad, rounded, closely -spar ed teeth ,1
with erect hairs blade length with a sharp-edged, dark-green hannet with a my ""
round, or the clumps, erect when young, usually gently arched or leaning (60-199)
thick, single in especially small on channel edges and the underside Stems 24 8 that is
the solid, surface green to purplish, smooth with faint ridges running down when from
ridges when young, sometimes becoming hairless with age. Stem leaves alternate, the
to the basal leaves; upward they decrease in size to about 1"" (2.5 cm) and become lance
hairy only on the main veins below. Petioles also decrease; upper leaves are sessile Inflor
raceme up to half the stem's length, the flowers single, paired, or in small clusters on di
pedicels tending to one side. Occasionally there are small raceme branches. Flowers (m
0.8-1.4"" (2-3.5 cm) long. Corolla blue-purple, bell-like, divided halfway to the base into 5 tr
lobes. Calyx 5 green, narrowly triangular, sharp, spreading to reflexed lobes about 20% of p
round 5-8 mm capsule that dries to release its seeds through multiple openings.
CONFUSING PLANTS: Basal leaves may be told from those of violets or asters by the m
HABITAT: Escaped from cultivation and persistent. Most commonly seen near old home si
to roadsides, meadows, and fields. Likes light shade but sometimes grows in full sun.
FOOD USE: Dig the roots at the base of the plant at any time of year; they are best from 1
They are branched and usually thin near the surface; the enlarged section begins a few inc
cooked. Young leaves and shoots can be gathered when tender in spring and early summe
or cooked, although their texture is hairy. Flowers and flower buds are edible raw or cook
COMMENTS: This is one of our best cooked root vegetables, with a mild and sweet flavo
the slightly fishy taste characteristic of this genus; they are one of my favorite fried green
popular plant of perennial gardens but has now fallen so far out of favor that it has been m
in many jurisdictions, despite minimal invasive tendencies.
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TO base ary veins of a stalk. from Velns the base. and midvein deeply depressed above and protruding below there ride. Petioles 1.5-3 times Margins the have broad, rounded, closely -spar ed teeth ,1 with erect hairs blade length with a sharp-edged, dark-green hannet with a my "" round, or the clumps, erect when young, usually gently arched or leaning (60-199) thick, single in especially small on channel edges and the underside Stems 24 8 that is the solid, surface green to purplish, smooth with faint ridges running down when from ridges when young, sometimes becoming hairless with age. Stem leaves alternate, the to the basal leaves; upward they decrease in size to about 1"" (2.5 cm) and become lance hairy only on the main veins below. Petioles also decrease; upper leaves are sessile Inflor raceme up to half the stem's length, the flowers single, paired, or in small clusters on di pedicels tending to one side. Occasionally there are small raceme branches. Flowers (m 0.8-1.4"" (2-3.5 cm) long. Corolla blue-purple, bell-like, divided halfway to the base into 5 tr lobes. Calyx 5 green, narrowly triangular, sharp, spreading to reflexed lobes about 20% of p round 5-8 mm capsule that dries to release its seeds through multiple openings. CONFUSING PLANTS: Basal leaves may be told from those of violets or asters by the m HABITAT: Escaped from cultivation and persistent. Most commonly seen near old home si to roadsides, meadows, and fields. Likes light shade but sometimes grows in full sun. FOOD USE: Dig the roots at the base of the plant at any time of year; they are best from 1 They are branched and usually thin near the surface; the enlarged section begins a few inc cooked. Young leaves and shoots can be gathered when tender in spring and early summe or cooked, although their texture is hairy. Flowers and flower buds are edible raw or cook COMMENTS: This is one of our best cooked root vegetables, with a mild and sweet flavo the slightly fishy taste characteristic of this genus; they are one of my favorite fried green popular plant of perennial gardens but has now fallen so far out of favor that it has been m in many jurisdictions, despite minimal invasive tendencies. ","FOOD USE: Dig the roots at the base of the plant at any time of year; they are best from 1
They are branched and usually thin near the surface; the enlarged section begins a few inc
cooked. Young leaves and shoots can be gathered when tender in spring and early summe
or cooked, although their texture is hairy. Flowers and flower buds are edible raw or cook
",True," ['roots','Young leaves','shoots']"
0155_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
4
Marsh-marigold Caltha palustris Ranunculaceae 1 E FH-200 (Buttercup family) rounded
Short, Jumped. stout, multi-stemmed, difficulty glossy 2. herb with or
our leaves on long petioles. ID
","FOOD USE: Collect young growth before the
flowers open in early spring. I usually pluck whole
stems with attached leaves and flower buds. To
rid the greens of their bitterness, boil in volu-
minous water for 20 minutes or more, changing
water if desired, then drain. Conservation 1.
",True," 'young growth','leaves','flower buds'"
0155_b.txt,"cup
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
5 Scurvy-grass
3
genus Cochlearia Brassicaceae (Mustard family)
branching UICK CHECK: stems Tiny plant with small, broad, succulent basal
with small, blunt leaves and 4-petaled flowers leaves ID difficulty an long
","FOOD USE: Tender leaves and stems are eaten raw or cooked. They are excellent-like a slightly salty signny
hot cabbage. Conservation 2.
",True,"
    'leaves','stems'"
0156_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
bittercress
2
III.
Cardamine Bulbous bulbosa Brassicaceae (Mustard family)
with erect, unbranched stem and broad lower ID leaves; difficulty upper 2.
leaves OUICK narrow, CHECK: sessile, Small with plant large teeth; 4-petaled white flowers in racemes.
Perennial herb from a white, amorphous, knobby tuber 8-15 mm across, in fall
","FOOD USE: The tu-
ber resides close
to the surface and
can be unearthed
by hand. All tender
parts above ground
can be eaten raw or
cooked. All parts have
a horseradish flavor.
Conservation 3/2.
",True,"
    'tuber','All parts above ground'"
0156_b.txt,"mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
7
Field pennycress
1
2
Thlaspi arvense
Brassicaceae (Mustard family)
","FOOD USE: Aliten-
der parts are edible,
but the leaves and
flower buds have a
very strong fiavor-
I remove them be-
fore cooking shoots
Seeds can be used
as a seasoning.
",True, ['seeds']
0157_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Armoracia Horseradish rusticana 2 Brassicaceae 2 (Mustard family)
Thick champs of large, erect, irregularly toothed or scalloped, difficulty 1. dock-like
OUTCK leaves on CHECK long petioles; tall stalk with racemes of white flowers. ID
Perennial plant from a large multi-crowned taproot or taproot ovate cluster, to
","FOOD USE: Young leaves and shoots in spring and early summer can be eaten raw or used as a potherb.
More often, sections of root are peeled and blended or grated as a seasoning. The root can be collected at
any time, but is best when the plant is dormant.
",True,"
    'Young leaves','shoots','root'"
0157_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
10 Smooth rock cress
2
Boechera laevigata Brassicaceae 322 (Mustard family)
","FOOD USE: Tender spring
leaves, shoots, and flower
buds can be eaten raw
cooked. Conservation 2.
",True,"
    'leaves','shoots','buds'"
0158_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
2
3
Hesperis Dame's rocket matronalis 2 Brassicaceae 3 (Mustard family)
CHECK: Colonial herb with erect, chest-high stems unbranched and long, below thin the pods. top,
","FOOD USE: The large winter leaves persist through hard frost and make
a nice potherb when few are available, but they are not as good as the
spring leaves. In late spring the shoots make an okay vegetable raw and
an excellent one cooked. Use any tender greens at the shoot top before
flowering. Flower buds are okay; flowers have a slightly sweet-hot flavor
and add beautiful color to food.
",True," ['leaves', 'shoots']"
0158_b.txt,"1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Whitetop
2
1
Cardaria draba Brassicaceae (Mustard family)
CHECK: of white Hairy colonial mustard with grayish
RIPTION: flowers in spring, and plump, heart shaped leaves nods and stems. ID
eaves Perennial from a root system that spreads difficulty 2.
acute and at the lower base, stem blunt leaves are elliptic to obovate, 1-3"" (2.5 laterally 8cm) to form colonies
and often indented at the long, flat. flesny,
hair. above They and wither flat about flowering time. Veins offset tip, by light both color. sides flat densely coated
length, or scarcely protruding below. Petioles of lower or scarrely
broad and nearly flat on top, D-shaped below. Stems erect leaves and up to 150%
M
but multiple and leaning without, 12-28"" (30-70cm) tall and 7-11 mm single with
abundant
alternate, slightly angled, the color uniform gray-green, densely soft-hairy, branched thick, solid, Mestinard
and elliptic with blunt tips and scattered blunt teeth, with the veins more classing near
eaves per leaves are held erect and appressed on progressively shorter petioles-sessile only and in the UPDER jar ha
protruding below. Inflorescence multiple racemes, at first compact with flowers strongly depressed
several adjacent clusters about the same level, giving a flat-topped appearance in bloom. crowded The at NO the it.
often show even in the bud stage. During and after flowering the racemes lengthen a little and the
ngled, straight pedicels lengthen a lot (ultimately becoming 3-5 times as long as the flower), resulting
crowded cluster where the members of adjacent racemes mingle. Flowers 6-10 mm across with iou: ``
obovate, widely spaced, white petals, not held at right angles to each other. Pods short, plump, ippsici :
heart-shaped. WITH
line dividing them
into two ur equal
""halves.""
HABITAT: Dis.
turbed sunny areas
with well-dra. ned
soil, fields. roadsides
vacant lots, pastures
Introduced.
FOOD USE: Tender
new shoots. leafy
tops and flower
bud clusters (spring)
can be used raw or
cooked like a strong
broccoli.
COMMENTS: One
of the most coin-
mon weedy mus
tards of urban areas
in the High Plains
whitetop can orten
be oliected in great
quantity with little
effort. Some other
mustands are also
sometimes called
whitetop. AKALeD
divin diaba hear
cress heart pod
hoary cress
347
1cm BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED Whitetop 2 1 Cardaria draba Brassicaceae (Mustard family) CHECK: of white Hairy colonial mustard with grayish RIPTION: flowers in spring, and plump, heart shaped leaves nods and stems. ID eaves Perennial from a root system that spreads difficulty 2. acute and at the lower base, stem blunt leaves are elliptic to obovate, 1-3"" (2.5 laterally 8cm) to form colonies and often indented at the long, flat. flesny, hair. above They and wither flat about flowering time. Veins offset tip, by light both color. sides flat densely coated length, or scarcely protruding below. Petioles of lower or scarrely broad and nearly flat on top, D-shaped below. Stems erect leaves and up to 150% M but multiple and leaning without, 12-28"" (30-70cm) tall and 7-11 mm single with abundant alternate, slightly angled, the color uniform gray-green, densely soft-hairy, branched thick, solid, Mestinard and elliptic with blunt tips and scattered blunt teeth, with the veins more classing near eaves per leaves are held erect and appressed on progressively shorter petioles-sessile only and in the UPDER jar ha protruding below. Inflorescence multiple racemes, at first compact with flowers strongly depressed several adjacent clusters about the same level, giving a flat-topped appearance in bloom. crowded The at NO the it. often show even in the bud stage. During and after flowering the racemes lengthen a little and the ngled, straight pedicels lengthen a lot (ultimately becoming 3-5 times as long as the flower), resulting crowded cluster where the members of adjacent racemes mingle. Flowers 6-10 mm across with iou: `` obovate, widely spaced, white petals, not held at right angles to each other. Pods short, plump, ippsici : heart-shaped. WITH line dividing them into two ur equal ""halves."" HABITAT: Dis. turbed sunny areas with well-dra. ned soil, fields. roadsides vacant lots, pastures Introduced. FOOD USE: Tender new shoots. leafy tops and flower bud clusters (spring) can be used raw or cooked like a strong broccoli. COMMENTS: One of the most coin- mon weedy mus tards of urban areas in the High Plains whitetop can orten be oliected in great quantity with little effort. Some other mustands are also sometimes called whitetop. AKALeD divin diaba hear cress heart pod hoary cress 347 ","FOOD USE: Tender
new shoots. leafy
tops and flower
bud clusters (spring)
can be used raw or
cooked like a strong
broccoli.
",True,"
    ['shoots','leafy tops','flower bud clusters']"
0159_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Garlic mustard
3
1
1
NG-250
Alliaria petiolata Brassicaceae (Mustard family)
","FOOD USE: Roots are horseradishy but small and tough.
Tender leaves can be used at any time, but more for
seasoning than bulk. Shoots, before the flowers have
opened in mid spring, are the mildest part of the plant
and can be used raw in salads, cooked in soups or stir-fry,
or steamed like asparagus.
",True,"
    'leaves','shoots'"
0159_b.txt,"0
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
14 Rattlesnake master
2
Eryngium
yuccifolium
Apiaceae
(Carrot
family)
ball-like of tiny pale flowers. ID difficulty 1.
UICK CHECK: clusters Long, stiff, sharp-tipped, yucca-like leaves with spiny-toothed margins
","FOOD USE: The tender bases of young shoots can be eaten
in late spring, raw or cooked. You may want to peel them.
Conservation 3.
",True,"
    'young shoots'"
0160_a.txt,"BASAL
LEAVES
PRESENT,
3
3
9
IWE-357
15 Strawberry spinach capitatum
family
Amaranthaceae
Chenopodium CHECK: Triangular or arrowhead-shaped basal leaves on long, flimsy petioles;
fleshy, red, winter annual. Basal leaves in a rosette arrowhead of 7-15, shaped, laying
","FOOD USE: From early summer through early fall the greens
can be used raw or cooked. The juicy, red fruit/flower clusters
are mildly sweet and make an attractive addition to salads or
cooked vegetable dishes, or a fun snack. They can be eaten raw
or cooked-the taste is like sweet, juicy beets. Conservation 1.
",True," ['greens', 'fruit/flower clusters']"
0160_b.txt,"num
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
6 Evening primrose
2
Oenothera biennis
family
Onagraceae
",,False,"
    []"
0161_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
16 Evening primrose (continued)
RELATED EDIBLES: There are many species of evening primrose in North America. All are safe to try but
are too tough or strong to be food.
HABITAT: many Sunny, well-drained, disturbed soil: farm fields, pastures, building sites, gravel pits, beaches,
roadsides, riverbanks. sloped prairies. Native.
roots from fall through spring from rosettes that lack a stem; cook make them decent before potherb. eating.
FOOD USE: Dig leaves from second-year plants in spring, just before the stem bolts, the a flowers)
are in eaten spring raw or cooked. Flowers make a pleasant nibble or cooked vegetable. The seeds dry pods
Tender, late erect shoots can be eaten after peeling and cooking. Flower buds (located above from open ripe,
can be ground and used in hot cereal or breads. Conservation 2/1/1.
COMMENTS: A common and versatile plant, sometimes subdivided into multiple species. All parts but the
flowers and seeds are slightly irritating to the mouth and throat, especially when raw.
352
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED 16 Evening primrose (continued) RELATED EDIBLES: There are many species of evening primrose in North America. All are safe to try but are too tough or strong to be food. HABITAT: many Sunny, well-drained, disturbed soil: farm fields, pastures, building sites, gravel pits, beaches, roadsides, riverbanks. sloped prairies. Native. roots from fall through spring from rosettes that lack a stem; cook make them decent before potherb. eating. FOOD USE: Dig leaves from second-year plants in spring, just before the stem bolts, the a flowers) are in eaten spring raw or cooked. Flowers make a pleasant nibble or cooked vegetable. The seeds dry pods Tender, late erect shoots can be eaten after peeling and cooking. Flower buds (located above from open ripe, can be ground and used in hot cereal or breads. Conservation 2/1/1. COMMENTS: A common and versatile plant, sometimes subdivided into multiple species. All parts but the flowers and seeds are slightly irritating to the mouth and throat, especially when raw. 352 ","FOOD USE: Dig leaves from second-year plants in spring, just before the stem bolts, the a flowers)
are in eaten spring raw or cooked. Flowers make a pleasant nibble or cooked vegetable. The seeds dry pods
Tender, late erect shoots can be eaten after peeling and cooking. Flower buds (located above from open ripe,
can be ground and used in hot cereal or breads. Conservation 2/1/1.
",True,"
    'leaves','seeds','shoots','flower buds'"
0161_b.txt,"mm
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
17 Prairie-dock
2
Silphium terebinthinaceum
Asteraceae (Composite family)
","FOOD USE: The tender young shoots of the flower stalks, appearing in rid-
summer, can be peeled and eaten raw or cooked. They are mild. tender. and
slightly sweet. Conservation 2.
",True, 'shoots'
0162_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
18 aster
Aster Bigleaf macrophyllus 1 Asteraceae (Composite family)
","FOOD USE: The young, tender leaves, before they have
unfurled, make an aromatic nibble that can be added sparingly
to salads or cooked greens. Conservation 1.
",True,"
    'leaves'"
0162_b.txt,"mm
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
9 Canada violet
3
ELi
IWE-375
Viola canadensis
family
Violaceae
","FOOD USE: Tender young leaves in
spring, raw or cooked. Conservation 2.
",True,"
    'Young leaves'"
